"Date","Effective Tax Rate","Earnings Before Interest and Taxes","symbol"
2009-01-29,0.35511,1402,"M"
2010-01-29,0.33742,1454,"M"
2011-01-29,0.35539,1919,"M"
2012-01-29,0.3628,2386,"M"
1999-12-31,0.34043,2112,"MRO"
2000-12-31,0.38592,3759.4999,"MRO"
2001-12-31,0.36543,4215.0083,"MRO"
2002-12-31,0.40861,1393,"MRO"
2003-12-31,0.36591,3473.4066,"MRO"
2004-12-31,0.36583,2447.962,"MRO"
2005-12-31,0.36185,4940,"MRO"
2006-12-31,0.44777,7892,"MRO"
2007-12-31,0.45174,5985,"MRO"
2008-12-31,0.49405,7059,"MRO"
2009-12-31,0.6,2921,"MRO"
2011-12-31,0.6,4813,"MRO"
2011-12-31,0.3576,3624,"MPC"
1999-12-31,0.37278,867,"MAR"
2000-12-31,0.36724,996.6915,"MAR"
2001-12-31,0.37936,944.0424,"MAR"
2002-12-31,0.04141,447,"MAR"
2003-12-31,0,508.3896,"MAR"
2004-12-31,0.15291,777.2466,"MAR"
2005-12-31,0.15942,555,"MAR"
2006-12-31,0.28686,1011,"MAR"
2007-12-31,0.38935,1281.5,"MAR"
2008-12-31,0.33494,902.4,"MAR"
2009-12-31,0.16539,513,"MAR"
2010-12-31,0.11837,695,"MAR"
2011-12-31,0.2712,850,"MAR"
1999-12-31,0.39457,2196,"MMC"
2000-12-31,0.38517,2667.2282,"MMC"
2001-12-31,0.27198,2222.3599,"MMC"
2002-12-31,0.35021,2274,"MMC"
2003-12-31,0.32976,2886.5708,"MMC"
2004-12-31,0.57556,648.0372,"MMC"
2005-12-31,0.28306,856,"MMC"
2006-12-31,0.31829,1458,"MMC"
2007-12-31,0.34829,1019,"MMC"
2008-12-31,0.6,247,"MMC"
2009-12-31,0.06856,509,"MMC"
2010-12-31,0.26528,939,"MMC"
2011-12-31,0.3006,1638,"MMC"
1999-12-31,0.37,1294,"MAS"
2000-12-31,0.33767,1295.0484,"MAS"
2001-12-31,0.34657,1309.2806,"MAS"
2002-12-31,0.34204,1461.9,"MAS"
2003-12-31,0.3798,1839.4352,"MAS"
2004-12-31,0.36973,1919.6608,"MAS"
2005-12-31,0.36686,1640,"MAS"
2006-12-31,0.33549,1513,"MAS"
2007-12-31,0.35525,1186,"MAS"
2008-12-31,0.50882,624,"MAS"
2009-12-31,0.09917,317,"MAS"
2010-12-31,0.52284,441,"MAS"
2011-12-31,0.3608,329,"MAS"
2005-12-31,0.38493,468.4,"MA"
2006-12-31,0.34799,669.2,"MA"
2007-12-31,0.35033,1131.6,"MA"
2008-12-31,0.40099,1806.3,"MA"
2009-12-31,0.34058,2260.1,"MA"
2010-12-31,0.33007,2752,"MA"
2011-12-31,0.3177,3483,"MA"
1999-12-31,0.2237,670.9,"MAT"
2000-12-31,0.27633,704.22092,"MAT"
2001-12-31,0.26784,931.7958,"MAT"
2002-12-31,0.273,776.7,"MAT"
2003-12-31,0.26046,1000.4522,"MAT"
2004-12-31,0.27078,730.9012,"MAT"
2005-12-31,0.25555,664.5,"MAT"
2006-12-31,0.19627,728.8,"MAT"
2007-12-31,0.14701,730.1,"MAT"
2008-12-31,0.222,541.8,"MAT"
2009-12-31,0.19899,731.2,"MAT"
2010-12-31,0.19126,901.9,"MAT"
2011-12-31,0.2083,1041,"MAT"
1999-11-30,0.35917,253.3,"MKC"
2000-11-30,0.35806,287.30955,"MKC"
2001-11-30,0.32837,324.3883,"MKC"
2002-11-30,0.31644,285.7,"MKC"
2003-11-30,0.30889,366.3134,"MKC"
2004-11-30,0.30106,330.171,"MKC"
2005-11-30,0.32779,354.7,"MKC"
2006-11-30,0.20548,342,"MKC"
2007-11-30,0.23352,384.9,"MKC"
2008-11-30,0.25521,417.6,"MKC"
2009-11-30,0.30371,480.6,"MKC"
2010-11-30,0.28507,509.8,"MKC"
2011-11-30,0.2902,540,"MKC"
1999-12-31,0.32461,4151.8,"MCD"
2000-12-31,0.31399,4143.2887,"MCD"
2001-12-31,0.29928,4040.7737,"MCD"
2002-12-31,0.32732,2966.1,"MCD"
2003-12-31,0.335,4387.968,"MCD"
2004-12-31,0.28325,3816.8291,"MCD"
2005-12-31,0.31503,4103.6,"MCD"
2006-12-31,0.31044,4445.1,"MCD"
2007-12-31,0.01386,3867.9,"MCD"
2008-12-31,0.31778,6442.9,"MCD"
2009-12-31,0.30369,6557.6,"MCD"
2010-12-31,0.293,7304,"MCD"
2011-12-31,0.3132,8293,"MCD"
2000-12-31,0.38997,984.4,"MHP"
2001-12-31,0.38499,1128.0435,"MHP"
2002-12-31,0.38498,1044.5021,"MHP"
2003-12-31,0.36274,908.2,"MHP"
2004-12-31,0.36994,1369.1924,"MHP"
2005-12-31,0.37001,1174.5742,"MHP"
2006-12-31,0.39889,1408.1,"MHP"
2007-12-31,0.35634,1466.8,"MHP"
2008-12-31,0.37016,1668.5,"MHP"
2009-12-31,0.3615,1402.7,"MHP"
2010-12-31,0.35784,1259,"MHP"
2011-12-31,0.34696,1410,"MHP"
2012-12-31,0.3503,1458,"MHP"
2000-03-31,0.38448,756.1,"MCK"
2001-03-31,0.39,822.66926,"MCK"
2002-03-31,0.35997,989.7512,"MCK"
2003-03-31,0.33079,932.9,"MCK"
2004-03-31,0.29065,1216.3567,"MCK"
2005-03-31,0.31969,1013.1792,"MCK"
2006-03-31,0.36356,1159,"MCK"
2007-03-31,0.31758,1258,"MCK"
2008-03-31,0.31842,1514,"MCK"
2009-03-31,0.26296,1689,"MCK"
2010-03-31,0.26296,1689,"MCK"
2011-03-31,0.3081,2088,"MCK"
2012-03-31,0.2926,2298,"MCK"
2008-12-31,0.38535,708.8,"MJN"
2009-12-31,0.30051,712.7,"MJN"
2010-12-31,0.27763,712.1,"MJN"
2011-12-31,0.2811,794,"MJN"
2002-12-31,0.20513,338,"MWV"
2003-12-31,0,854.9996,"MWV"
2004-12-31,0.11515,415.9076,"MWV"
2005-12-31,0.12022,327,"MWV"
2006-12-31,0.30709,339,"MWV"
2007-12-31,0.36624,314,"MWV"
2008-12-31,0.075,255,"MWV"
2009-12-31,0,195.7,"MWV"
2010-12-31,0.18125,492,"MWV"
2011-12-31,0.2842,688,"MWV"
2000-04-29,0.32389,1870.7,"MDT"
2001-04-29,0.3192,2175.75042,"MDT"
2002-04-29,0.29924,2478.7998,"MDT"
2003-04-29,0.29996,2653.6,"MDT"
2004-04-29,0.295,3623.9754,"MDT"
2005-04-29,0.29,3442.9121,"MDT"
2006-04-29,0.25878,3704.4,"MDT"
2007-04-29,0.20284,3739,"MDT"
2008-04-29,0.227,4087,"MDT"
2009-04-29,0.23379,4574,"MDT"
2010-04-29,0.21921,5130,"MDT"
2011-04-29,0.16833,5136.9,"MDT"
2012-04-29,0.1748,5182,"MDT"
1999-12-31,0.31661,9056.4,"MRK"
2000-12-31,0.30562,10684.13904,"MRK"
2001-12-31,0.3,11522.3877,"MRK"
2002-12-31,0.3,9872.7,"MRK"
2003-12-31,0.272,9911.7847,"MRK"
2004-12-31,0.271,6621.3933,"MRK"
2005-12-31,0.2909,6035.9,"MRK"
2006-12-31,0.29883,5185.5,"MRK"
2007-12-31,0.02827,5617.5,"MRK"
2008-12-31,0.20386,9944,"MRK"
2009-12-31,0.19954,4021.2,"MRK"
2010-12-31,0.20012,3355,"MRK"
2011-12-31,0.234,8163,"MRK"
2002-12-31,0.28961,16947,"MET"
2005-12-31,0.27429,21032,"MET"
2006-12-31,0.26437,21632,"MET"
2007-12-31,0.29764,22584,"MET"
2008-12-31,0.28724,25353,"MET"
2009-12-31,0.21173,23558,"MET"
2010-12-31,0.2827,27394,"MET"
2011-12-31,0.2805,36361,"MET"
2000-12-31,0,-1714,"PCS"
2001-12-31,0,-27.2663,"PCS"
2002-12-31,0,1513.0155,"PCS"
2003-12-31,0,613,"PCS"
2007-12-31,0.40577,246.1,"PCS"
2008-12-31,0.38312,460.8,"PCS"
2009-12-31,0.46523,486.7,"PCS"
2010-12-31,0.33221,530.6,"PCS"
2011-12-31,0.38068,680.1,"PCS"
2012-12-31,0.3619,751,"PCS"
2000-03-31,0.26999,204.8,"MCHP"
2001-03-31,0.27198,284.1329,"MCHP"
2002-03-31,0.25458,230.9107,"MCHP"
2003-03-31,0.2525,174.9,"MCHP"
2004-03-31,0.25504,315.5941,"MCHP"
2005-03-31,0.23997,279.7449,"MCHP"
2006-03-31,0.24001,326.3,"MCHP"
2007-03-31,0.24,347.8,"MCHP"
2008-03-31,0.19537,328.4,"MCHP"
2009-03-31,0.14366,238.9,"MCHP"
2010-03-31,0.12152,250.6,"MCHP"
2011-03-31,0.11788,496.8,"MCHP"
2012-03-31,0.1132,397,"MCHP"
2000-08-28,0.34382,3279.5,"MU"
2001-08-28,0,211.35783,"MU"
2002-08-28,0,622.8875,"MU"
2003-08-28,0,-1186.5,"MU"
2004-08-28,0.3222,1444.5776,"MU"
2005-08-28,0.3222,227.0776,"MU"
2006-08-28,0.05325,194,"MU"
2007-08-28,0.09184,84,"MU"
2008-08-28,0,-1595,"MU"
2009-08-28,0,-1440,"MU"
2010-08-28,0,-1440,"MU"
2011-08-28,0.036458333333333,1562,"MU"
2012-08-28,0,-570,"MU"
2000-06-30,0.34004,11777,"MSFT"
2001-06-30,0.335,13255.104,"MSFT"
2002-06-30,0.32002,12994.0068,"MSFT"
2003-06-30,0.32187,14013,"MSFT"
2004-06-30,0.33101,14958.6935,"MSFT"
2005-06-30,0.32038,16643.7624,"MSFT"
2006-06-30,0.3101,16472,"MSFT"
2007-06-30,0.30028,18524,"MSFT"
2008-06-30,0.25754,22492,"MSFT"
2009-06-30,0.26497,20363,"MSFT"
2010-06-30,0.24999,24157,"MSFT"
2011-06-30,0.17531,27161,"MSFT"
2012-06-30,0.1858,27956,"MSFT"
2000-06-30,0.31407,512.3,"MOLX"
2001-06-30,0.30046,541.01272,"MOLX"
2002-06-30,0.24023,346.5274,"MOLX"
2003-06-30,0.24218,143.5,"MOLX"
2005-06-30,0.27567,250.4946,"MOLX"
2006-06-30,0.27567,250.4,"MOLX"
2007-06-30,0.288,358.4,"MOLX"
2008-06-30,0.288,358.4,"MOLX"
2009-06-30,0.04379,69.5,"MOLX"
2010-06-30,0.30421,281.8,"MOLX"
2011-06-30,0.30694,444.6,"MOLX"
2012-06-30,0.2988,411,"MOLX"
2005-12-31,0.2497,567.5,"TAP"
2006-12-31,0.17457,581,"TAP"
2007-12-31,0.20124,753.3,"TAP"
2008-12-31,0.20231,600.3,"TAP"
2009-12-31,0.01141,404.7,"TAP"
2010-12-31,0.15773,429.7,"TAP"
2011-12-31,0.1284,448,"TAP"
2002-08-31,0.35853,1330.9801,"MON"
2003-08-31,0.36379,609,"MON"
2004-08-31,0.3451,1213.2688,"MON"
2005-08-31,0.32609,863.137,"MON"
2006-08-31,0.39846,1112.5,"MON"
2007-08-31,0.30853,1175,"MON"
2008-08-31,0.23095,1418,"MON"
2009-08-31,0.31947,2721,"MON"
2010-08-31,0.25699,3464,"MON"
2011-08-31,0.21714,1817,"MON"
2012-08-31,0.3058,3138,"MON"
2002-12-31,0.32229,56.5,"MNST"
2003-12-31,0.6,52.8729,"MNST"
2004-12-31,0.34255,114.3364,"MNST"
2005-12-31,0.35142,176.4,"MNST"
2006-12-31,0.35298,229.8,"MNST"
2011-12-31,0.3741,457,"MNST"
1999-12-31,0.44209,283.4,"MCO"
2000-12-31,0.4419,305.12518,"MCO"
2001-12-31,0.44436,415.503,"MCO"
2002-12-31,0.44163,538.1,"MCO"
2003-12-31,0.45188,695.7275,"MCO"
2004-12-31,0.40996,786.4502,"MCO"
2005-12-31,0.40265,939.6,"MCO"
2006-12-31,0.40213,1098.9,"MCO"
2007-12-31,0.41733,1181,"MCO"
2008-12-31,0.3708,746,"MCO"
2009-12-31,0.37001,705,"MCO"
2010-12-31,0.28135,772.8,"MCO"
2011-12-31,0.3117,888,"MCO"
2000-12-31,0,-6.14574,"MS"
2001-12-31,0,-3.124,"MS"
2002-12-31,0,-1.701,"MS"
2003-12-31,0,-1.601,"MS"
2005-12-31,0.28833,33304,"MS"
2006-12-31,0.33002,54895,"MS"
2007-12-31,0.24484,60743,"MS"
2008-12-31,0.20988,39810,"MS"
2009-12-31,0,7569,"MS"
2010-12-31,0.11916,12616,"MS"
2011-12-31,0.2319,13021,"MS"
2005-12-31,0,396.1,"MOS"
2006-12-31,0.35235,616.3,"MOS"
2007-12-31,0.31587,2836.7,"MOS"
2008-12-31,0.37506,2828.5,"MOS"
2009-12-31,0.26191,1333,"MOS"
2010-12-31,0.4051,2749.3,"MOS"
2011-12-31,0.2706,2675,"MOS"
1999-12-31,0.01154,4.9,"MSI"
2000-12-31,0,3.95006,"MSI"
2001-12-31,0.43849,1.8689,"MSI"
2002-12-31,0.38743,6,"MSI"
2003-12-31,0.42342,0.6981,"MSI"
2004-12-31,0,-4.7875,"MSI"
2005-12-31,0,-2.4259,"MSI"
2006-12-31,0.39437,2.9,"MSI"
2011-12-31,0.3343,1373,"MSI"
1999-12-31,0.37051,384.9,"MUR"
2000-12-31,0.34335,698.14359,"MUR"
2001-12-31,0.39918,688.5377,"MUR"
2002-12-31,0.35244,151.9,"MUR"
2003-12-31,0.4147,788.9515,"MUR"
2004-12-31,0.38346,788.1897,"MUR"
2005-12-31,0.38931,1260.2,"MUR"
2006-12-31,0.37936,1130,"MUR"
2007-12-31,0.38045,1247.6,"MUR"
2008-12-31,0.38267,2815.3,"MUR"
2009-12-31,0.42019,1327.7,"MUR"
2010-12-31,0.43568,1448.9,"MUR"
2011-12-31,0.5223,1536,"MUR"
1999-12-31,0.36457,258.7,"MYL"
2000-12-31,0.33837,208.96556,"MYL"
2001-12-31,0.36263,441.2888,"MYL"
2002-12-31,0.36144,414,"MYL"
2003-12-31,0.34724,530.7331,"MYL"
2004-12-31,0.34798,303.4705,"MYL"
2005-12-31,0.32797,267,"MYL"
2006-12-31,0.48936,498.4,"MYL"
2007-12-31,0,-988.3586,"MYL"
2008-12-31,0,274.2,"MYL"
2009-12-31,0.06126,319.4,"MYL"
2010-12-31,0.02922,417.2,"MYL"
2011-12-31,0.18,759,"MYL"
1999-12-31,0.39284,154.5,"NBR"
2000-12-31,0.40243,332.30584,"NBR"
2001-12-31,0.35865,688.7185,"NBR"
2002-12-31,0.15158,155.2,"NBR"
2003-12-31,0,437.664,"NBR"
2004-12-31,0.0994,325.631,"NBR"
2005-12-31,0.25774,874.2,"NBR"
2006-12-31,0.30606,1458.4,"NBR"
2007-12-31,0.2111,1270.3,"NBR"
2008-12-31,0.31243,1263.6,"NBR"
2009-12-31,0.10328,633,"NBR"
2010-12-31,0.14986,622.2,"NBR"
2011-12-31,0.2924,927,"NBR"
2001-12-31,0.45543,214.6252,"NDAQ"
2002-12-31,0.46659,121,"NDAQ"
2003-12-31,0,138.603,"NDAQ"
2004-12-31,0.29338,8.2186,"NDAQ"
2005-12-31,0.41945,113.6,"NDAQ"
2006-12-31,0.40215,214.1,"NDAQ"
2007-12-31,0.39117,402.5,"NDAQ"
2008-12-31,0.33894,665.5,"NDAQ"
2009-12-31,0.31802,707,"NDAQ"
2010-12-31,0.32724,707,"NDAQ"
2011-12-31,0.3208,805,"NDAQ"
2004-12-31,0.24652,337.5206,"NOV"
2005-12-31,0.32302,524.1,"NOV"
2006-12-31,0.33902,1111.1,"NOV"
2007-12-31,0.33309,2044.4,"NOV"
2008-12-31,0.33526,2917.5,"NOV"
2009-12-31,0.33376,2462,"NOV"
2010-12-31,0.30788,2447,"NOV"
2011-12-31,0.3207,2937,"NOV"
2000-04-25,0.355,121.1,"NTAP"
2001-04-25,0.32717,184.83894,"NTAP"
2002-04-25,0.23999,83.6531,"NTAP"
2003-04-25,0.23,98,"NTAP"
2004-04-25,0.20996,226.6871,"NTAP"
2005-04-25,0.19,270.4804,"NTAP"
2006-04-25,0.18,342.6,"NTAP"
2007-04-25,0.17233,301.3,"NTAP"
2008-04-25,0.19065,313.6,"NTAP"
2009-04-25,0,47.2,"NTAP"
2010-04-25,0.10425,488.4,"NTAP"
2011-04-25,0.15237,824.3,"NTAP"
2012-04-25,0.1502,747,"NTAP"
2001-12-31,0,-1.0726,"NFLX"
2002-12-31,0,-1.9,"NFLX"
2003-12-31,0,55.4471,"NFLX"
2004-12-31,0.00831,19.3675,"NFLX"
2005-12-31,0.25145,10,"NFLX"
2006-12-31,0.3889,64.4,"NFLX"
2007-12-31,0.39331,76.9,"NFLX"
2008-12-31,0.3597,115.2,"NFLX"
2009-12-31,0.39717,187.4,"NFLX"
2010-12-31,0.39912,277.5,"NFLX"
2011-12-31,0.371,376,"NFLX"
1999-12-31,0.38999,1146.7,"NWL"
2000-12-31,0.38183,1172.65777,"NWL"
2001-12-31,0.33762,1023.2673,"NWL"
2002-12-31,0.3347,797.3,"NWL"
2003-12-31,0.3235,1010.6,"NWL"
2004-12-31,0.28067,638.3146,"NWL"
2005-12-31,0.15959,628.8,"NWL"
2006-12-31,0.08584,723,"NWL"
2007-12-31,0.23803,472.3,"NWL"
2008-12-31,0.53528,621.5,"NWL"
2009-12-31,0.33326,674.9,"NWL"
2010-12-31,0.02498,707.4,"NWL"
2011-12-31,0.3011,684,"NWL"
2000-07-24,0.36178,219.8,"NFX"
2001-07-24,0.34188,412.90706,"NFX"
2002-07-24,0.37296,579.4325,"NFX"
2003-07-24,0.33402,173.5,"NFX"
2004-07-24,0.36401,777.4965,"NFX"
2005-07-24,0.36426,603.0496,"NFX"
2006-07-24,0.36,868,"NFX"
2007-07-24,0.37451,587,"NFX"
2008-07-24,0.41497,531,"NFX"
2009-07-24,0.37406,961,"NFX"
2010-07-24,0.36406,277,"NFX"
2011-07-24,0.3682,621,"NFX"
2012-07-24,0.3583,736,"NFX"
1999-12-31,0.09962,456.7,"NEM"
2000-12-31,0.10871,527.88855,"NEM"
2001-12-31,0.05305,484.0661,"NEM"
2002-12-31,0.03938,298.6,"NEM"
2003-12-31,0.37715,1218.7867,"NEM"
2004-12-31,0.25,1216.3318,"NEM"
2005-12-31,0.28702,1033,"NEM"
2006-12-31,0.26171,1423,"NEM"
2007-12-31,0.35784,940,"NEM"
2008-12-31,0.17976,1784,"NEM"
2009-12-31,0.2699,3335,"NEM"
2010-12-31,0.31198,4167,"NEM"
2011-12-31,0.2781,4126,"NEM"
2009-12-31,0.16838,2594,"NEE"
2010-12-31,0.21374,3243,"NEE"
2011-12-31,0.2236,3378,"NEE"
2000-05-31,0.37,1208.5,"NKE"
2001-05-31,0.36,1226.90184,"NKE"
2002-05-31,0.34306,1344.4587,"NKE"
2003-05-31,0.34096,1245.8,"NKE"
2004-05-31,0.34786,1851.4434,"NKE"
2005-05-31,0.34853,1636.1307,"NKE"
2006-05-31,0.35002,2109.2,"NKE"
2007-05-31,0.33711,2131.8,"NKE"
2008-05-31,0.30716,2433.7,"NKE"
2009-05-31,0.26737,2454.8,"NKE"
2010-05-31,0.24244,2474,"NKE"
2011-05-31,0.25,2815,"NKE"
2012-05-31,0.2548,3040,"NKE"
1999-12-31,0.34896,772.9,"NI"
2000-12-31,0.33345,1007.72997,"NI"
2001-12-31,0.44747,1688.4725,"NI"
2002-12-31,0.35466,1175.5,"NI"
2003-12-31,0.35258,1596.631,"NI"
2004-12-31,0.35662,1072.1893,"NI"
2005-12-31,0.33341,963.7,"NI"
2006-12-31,0.35187,892.3,"NI"
2007-12-31,0.35551,922.5,"NI"
2008-12-31,0.33393,932.4,"NI"
2009-12-31,0.41763,1089,"NI"
2010-12-31,0.32447,1195.7,"NI"
2011-12-31,0.3496,1202,"NI"
1999-12-31,0.2467,245.2,"NE"
2000-12-31,0.26845,379.42974,"NE"
2001-12-31,0.24595,502.8584,"NE"
2002-12-31,0.139,275,"NE"
2003-12-31,0.11,365.8317,"NE"
2004-12-31,0.09721,187.1645,"NE"
2005-12-31,0.18511,343.2,"NE"
2006-12-31,0.2056,916.8,"NE"
2007-12-31,0.19,1487.3,"NE"
2008-12-31,0.18347,1871.9,"NE"
2009-12-31,0.1673,2041.6,"NE"
2010-12-31,0.15501,908.6,"NE"
2011-12-31,0.1665,491,"NE"
1999-12-31,0.354,352.1,"NBL"
2000-12-31,0.36024,549.61927,"NBL"
2001-12-31,0.4053,539.1079,"NBL"
2002-12-31,0.58562,79.5,"NBL"
2003-12-31,0.365,577.3821,"NBL"
2004-12-31,0.39038,575.4604,"NBL"
2005-12-31,0.3527,1117.7,"NBL"
2006-12-31,0.381,1685.4,"NBL"
2007-12-31,0.3146,1620.9,"NBL"
2008-12-31,0.36091,1991,"NBL"
2009-12-31,0.29087,688,"NBL"
2010-12-31,0.2968,1047,"NBL"
2011-12-31,0.3664,981,"NBL"
2000-01-29,0.38999,467.1,"JWN"
2001-01-29,0.38979,358.2468,"JWN"
2002-01-29,0.39024,363.345,"JWN"
2003-01-29,0.38998,205.3,"JWN"
2004-01-29,0.39006,584.9022,"JWN"
2005-01-29,0.39215,551.7453,"JWN"
2006-01-29,0.3772,734.2,"JWN"
2007-01-29,0.38681,909.9,"JWN"
2008-01-29,0.39069,942,"JWN"
2009-01-29,0.38117,744,"JWN"
2010-01-29,0.38649,821,"JWN"
2011-01-29,0.38143,1001,"JWN"
2012-01-29,0.3896,1098,"JWN"
1999-12-31,0.31909,1193,"NSC"
2000-12-31,0.33121,1300.7808,"NSC"
2001-12-31,0.34539,1521.0284,"NSC"
2002-12-31,0.34844,1158,"NSC"
2003-12-31,0.31918,1684.2672,"NSC"
2004-12-31,0.30344,1701.624,"NSC"
2005-12-31,0.26379,1997,"NSC"
2006-12-31,0.33587,2557,"NSC"
2007-12-31,0.34555,2585,"NSC"
2008-12-31,0.376,3084,"NSC"
2009-12-31,0.36252,1962,"NSC"
2010-12-31,0.36798,2676,"NSC"
2011-12-31,0.365,3213,"NSC"
1999-12-31,0.34307,1530.8,"NTRS"
2002-12-31,0.33169,1661.1,"NTRS"
2005-12-31,0.34174,1190.7,"NTRS"
2006-12-31,0.35032,2541.1,"NTRS"
2007-12-31,0.31476,2795.7,"NTRS"
2008-12-31,0.37697,3205.4,"NTRS"
2009-12-31,0.3115,2644.3,"NTRS"
2010-12-31,0.3236,2479.1,"NTRS"
2011-12-31,0.317,2414,"NTRS"
1999-12-31,0.36614,1358,"NOC"
2000-12-31,0.35897,1479.4156,"NOC"
2001-12-31,0.38913,1649.0596,"NOC"
2002-12-31,0.30922,1391,"NOC"
2003-12-31,0.30858,2219.6482,"NOC"
2004-12-31,0.32322,2006.5054,"NOC"
2005-12-31,0.32092,2178,"NOC"
2006-12-31,0.31151,2454,"NOC"
2007-12-31,0.33909,3006,"NOC"
2008-12-31,0.33915,2949,"NOC"
2009-12-31,0.30583,2483,"NOC"
2010-12-31,0.24228,3070,"NOC"
2011-12-31,0.3234,3276,"NOC"
1999-12-31,-0.83922829581994,79,"NRG"
2000-12-31,0.33641,556.72988,"NRG"
2005-12-31,0.35568,250,"NRG"
2006-12-31,0.36932,1438,"NRG"
2007-12-31,0.39852,1543,"NRG"
2008-12-31,0.41238,2273,"NRG"
2009-12-31,0.44717,2213,"NRG"
2010-12-31,0.36786,1340,"NRG"
2011-12-31,0,635,"NRG"
1999-12-31,0.35497,630.7,"NUE"
2000-12-31,0.34998,736.98627,"NUE"
2001-12-31,0.35028,469.4322,"NUE"
2002-12-31,0.29547,208.8,"NUE"
2003-12-31,0.06125,468.0553,"NUE"
2004-12-31,0.35222,1832.9006,"NUE"
2005-12-31,0.35018,2122,"NUE"
2006-12-31,0.34751,2875.7,"NUE"
2007-12-31,0.34676,2552.3,"NUE"
2008-12-31,0.34384,3300,"NUE"
2009-12-31,0,-276.4,"NUE"
2010-12-31,0.31194,420.3,"NUE"
2011-12-31,0.3343,1418,"NUE"
2000-01-26,0.32169,63.4,"NVDA"
2001-01-26,0.31999,145.95705,"NVDA"
2002-01-26,0.3,311.6231,"NVDA"
2003-01-26,0.30015,188.3,"NVDA"
2004-01-26,0.144,175.5453,"NVDA"
2005-01-26,0.2,113.676,"NVDA"
2006-01-26,0.15998,354.2,"NVDA"
2007-01-26,0.09231,453.4,"NVDA"
2008-01-26,0.11505,836.3,"NVDA"
2009-01-26,0,125.3,"NVDA"
2010-01-26,0.15,246.8,"NVDA"
2011-01-26,0.06492,392.6,"NVDA"
2012-01-26,0.1241,648,"NVDA"
2005-12-31,0,0,"NYX"
2006-12-31,0.36716,251.6,"NYX"
2007-12-31,0.33559,879,"NYX"
2008-12-31,0.28995,1002,"NYX"
2009-12-31,0.26639,803,"NYX"
2010-12-31,0.26528,833,"NYX"
2011-12-31,0.2577,58,"NYX"
1999-12-31,0.37534,94.8,"ORLY"
2000-12-31,0.37861,114.8616,"ORLY"
2001-12-31,0.37863,144.2992,"ORLY"
2002-12-31,0.37405,138.3,"ORLY"
2003-12-31,0.37438,207.5701,"ORLY"
2004-12-31,0.37294,190.4546,"ORLY"
2005-12-31,0.3521,248,"ORLY"
2006-12-31,0.36909,282.4,"ORLY"
2007-12-31,0.36912,305.2,"ORLY"
2008-12-31,0.36761,347.9,"ORLY"
2009-12-31,0.38116,537.6,"ORLY"
2010-12-31,0.38014,733.7,"ORLY"
2011-12-31,0.3777,864,"ORLY"
1999-12-31,0.50078,1906,"OXY"
2000-12-31,0.4789,3920.1712,"OXY"
2001-12-31,0.32193,3821.9607,"OXY"
2002-12-31,0.26997,2306,"OXY"
2003-12-31,0.43014,4483.0082,"OXY"
2004-12-31,0.40001,4548.1096,"OXY"
2005-12-31,0.41,6774,"OXY"
2006-12-31,0.44001,7964,"OXY"
2007-12-31,0.44003,8217,"OXY"
2008-12-31,0.40012,12827,"OXY"
2009-12-31,0.40012,5576,"OXY"
2010-12-31,0.41,8147,"OXY"
2011-12-31,0.3801,11182,"OXY"
1999-12-31,0.40559,892,"OMC"
2000-12-31,0.40283,1064.6766,"OMC"
2001-12-31,0.39327,1179.1218,"OMC"
2002-12-31,0.34985,1104.1,"OMC"
2003-12-31,0.33954,1325.9713,"OMC"
2004-12-31,0.33619,1214.9266,"OMC"
2005-12-31,0.33992,1339.8,"OMC"
2006-12-31,0.33544,1483.5,"OMC"
2007-12-31,0.33872,1659.1,"OMC"
2008-12-31,0.33602,1689.4,"OMC"
2009-12-31,0.34029,1374.9,"OMC"
2010-12-31,0.34079,1460.2,"OMC"
2011-12-31,0.3265,1672,"OMC"
1999-12-31,0.38668,349.3,"OKE"
2000-12-31,0.38274,476.96022,"OKE"
2001-12-31,0.36755,516.903,"OKE"
2002-12-31,0.46296,371.5,"OKE"
2003-12-31,0.40082,606.9976,"OKE"
2004-12-31,0.38243,490.3505,"OKE"
2005-12-31,0.44042,645.4,"OKE"
2006-12-31,0.27656,738.9,"OKE"
2007-12-31,0.3771,831.2,"OKE"
2008-12-31,0.38355,914.7,"OKE"
2009-12-31,0.40431,889.8,"OKE"
2010-12-31,0.38988,925.4,"OKE"
2011-12-31,0.3868,1160,"OKE"
2000-05-31,0.355,3471.1,"ORCL"
2001-05-31,0.35509,4123.42809,"ORCL"
2002-05-31,0.34742,3934.009,"ORCL"
2003-05-31,0.32642,3440,"ORCL"
2004-05-31,0.32041,4097.946,"ORCL"
2005-05-31,0.28753,4940.9393,"ORCL"
2006-05-31,0.29667,5963,"ORCL"
2007-05-31,0.28648,7409,"ORCL"
2008-05-31,0.29522,9657,"ORCL"
2009-05-31,0.28667,10851,"ORCL"
2010-05-31,0.27128,12475,"ORCL"
2011-05-31,0.25337,15884,"ORCL"
2012-05-31,0.2397,17211,"ORCL"
1999-12-31,0.39112,1396.5,"OI"
2000-12-31,0.34915,1379.14164,"OI"
2001-12-31,0.43191,1034.0925,"OI"
2002-12-31,0,318.6,"OI"
2003-12-31,0,1175.446,"OI"
2004-12-31,0.02806,748.6197,"OI"
2005-12-31,0.54766,806,"OI"
